model,timestamp,song,artist,genres
anthropic/claude-3-haiku,20241121213051,Creep,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
anthropic/claude-3-haiku,20241121213051,Bittersweet Symphony,The Verve,Unknown
anthropic/claude-3-haiku,20241121213051,Iris,Goo Goo Dolls,Unknown
anthropic/claude-3-haiku,20241121213051,Hurt,Johnny Cash,arkansas country; outlaw country; rock
anthropic/claude-3-haiku,20241121213051,Imagine,John Lennon,classic rock; rock
anthropic/claude-3-haiku,20241121213051,Stairway to Heaven,Led Zeppelin,album rock; classic rock; hard rock; rock
anthropic/claude-3-haiku,20241121213051,November Rain,Guns N' Roses,Unknown
anthropic/claude-3-haiku,20241121213051,Purple Haze,Jimi Hendrix,Unknown
anthropic/claude-3-haiku,20241121213051,Smells Like Teen Spirit,Nirvana,grunge; permanent wave; rock
anthropic/claude-3-haiku,20241121213054,Imagine,John Lennon,classic rock; rock
anthropic/claude-3-haiku,20241121213054,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
anthropic/claude-3-haiku,20241121213054,I'll Be Missing You,Puff Daddy ft. Faith Evans,Unknown
anthropic/claude-3-haiku,20241121213054,Chasing Cars,Snow Patrol,Unknown
anthropic/claude-3-haiku,20241121213054,Tears in Heaven,Eric Clapton,album rock; blues rock; classic rock; electric blues; mellow gold; rock; singer-songwriter; soft rock
anthropic/claude-3-haiku,20241121213054,Unbreak My Heart,Toni Braxton,Unknown
anthropic/claude-3-haiku,20241121213054,Goodbye My Friend,Linda Ronstadt,Unknown
anthropic/claude-3-haiku,20241121213054,Someone Like You,Adele,Unknown
anthropic/claude-3-haiku,20241121213054,One Sweet Day,Mariah Carey ft. Boyz II Men,Unknown
anthropic/claude-3-haiku,20241121213054,You Raise Me Up,Josh Groban,Unknown
anthropic/claude-3-haiku,20241121213057,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
anthropic/claude-3-haiku,20241121213057,Waterloo Sunset,The Kinks,Unknown
anthropic/claude-3-haiku,20241121213057,Tears in Heaven,Eric Clapton,album rock; blues rock; classic rock; electric blues; mellow gold; rock; singer-songwriter; soft rock
anthropic/claude-3-haiku,20241121213057,I'll Be Missing You,Puff Daddy feat. Faith Evans,Unknown
anthropic/claude-3-haiku,20241121213057,Hurt,Johnny Cash,arkansas country; outlaw country; rock
anthropic/claude-3-haiku,20241121213057,Adagio for Strings,Samuel Barber,Unknown
anthropic/claude-3-haiku,20241121213057,Nothing Compares 2 U,Sinead O'Connor,Unknown
anthropic/claude-3-haiku,20241121213057,One Sweet Day,Mariah Carey,Unknown
anthropic/claude-3-haiku,20241121213057,Knockin' on Heaven's Door,Bob Dylan,Unknown
anthropic/claude-3-haiku,20241121213057,Imagine,John Lennon,classic rock; rock
anthropic/claude-3-haiku,20241121213100,Unravel,TK from Ling Tosite Sigure,Unknown
anthropic/claude-3-haiku,20241121213100,Breathe,Pearl Jam,Unknown
anthropic/claude-3-haiku,20241121213100,All Too Well,Taylor Swift,pop
anthropic/claude-3-haiku,20241121213100,Hurt,Johnny Cash,arkansas country; outlaw country; rock
anthropic/claude-3-haiku,20241121213100,The Sound of Silence,Simon & Garfunkel,Unknown
anthropic/claude-3-haiku,20241121213100,Yesterday,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3-haiku,20241121213100,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
anthropic/claude-3-haiku,20241121213100,All I Want,Kodaline,Unknown
anthropic/claude-3-haiku,20241121213100,Fix You,Coldplay,permanent wave; pop
anthropic/claude-3-haiku,20241121213100,Tears in Heaven,Eric Clapton,album rock; blues rock; classic rock; electric blues; mellow gold; rock; singer-songwriter; soft rock
anthropic/claude-3-haiku,20241121213102,Hurt,Johnny Cash,arkansas country; outlaw country; rock
anthropic/claude-3-haiku,20241121213102,Comfortably Numb,Pink Floyd,Unknown
anthropic/claude-3-haiku,20241121213102,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
anthropic/claude-3-haiku,20241121213102,Creep,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
anthropic/claude-3-haiku,20241121213102,Imagine,John Lennon,classic rock; rock
anthropic/claude-3-haiku,20241121213102,Nothing Else Matters,Metallica,Unknown
anthropic/claude-3-haiku,20241121213102,Goodbye My Friend,Linda Ronstadt,Unknown
anthropic/claude-3-haiku,20241121213102,Mad World,Gary Jules,neo mellow
anthropic/claude-3-haiku,20241121213102,Tears in Heaven,Eric Clapton,album rock; blues rock; classic rock; electric blues; mellow gold; rock; singer-songwriter; soft rock
anthropic/claude-3-haiku,20241121213102,Wish You Were Here,Pink Floyd,Unknown
anthropic/claude-3-haiku,20241121213105,Imagine,John Lennon,classic rock; rock
anthropic/claude-3-haiku,20241121213105,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
anthropic/claude-3-haiku,20241121213105,I Will Always Love You,Whitney Houston,Unknown
anthropic/claude-3-haiku,20241121213105,Wonderwall,Oasis,beatlesque; britpop; madchester; permanent wave; rock
anthropic/claude-3-haiku,20241121213105,Numb,Linkin Park,Unknown
anthropic/claude-3-haiku,20241121213105,Bohemian Rhapsody,Queen,classic rock; glam rock; rock
anthropic/claude-3-haiku,20241121213105,Stairway to Heaven,Led Zeppelin,album rock; classic rock; hard rock; rock
anthropic/claude-3-haiku,20241121213105,Smells Like Teen Spirit,Nirvana,grunge; permanent wave; rock
anthropic/claude-3-haiku,20241121213105,Redemption Song,Bob Marley,reggae; roots reggae
anthropic/claude-3-haiku,20241121213105,Hotel California,The Eagles,country rock
anthropic/claude-3-haiku,20241121213108,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
anthropic/claude-3-haiku,20241121213108,Bohemian Rhapsody,Queen,classic rock; glam rock; rock
anthropic/claude-3-haiku,20241121213108,Wonderwall,Oasis,beatlesque; britpop; madchester; permanent wave; rock
anthropic/claude-3-haiku,20241121213108,Imagine,John Lennon,classic rock; rock
anthropic/claude-3-haiku,20241121213108,Stairway to Heaven,Led Zeppelin,album rock; classic rock; hard rock; rock
anthropic/claude-3-haiku,20241121213108,Redemption Song,Bob Marley,reggae; roots reggae
anthropic/claude-3-haiku,20241121213108,Smells Like Teen Spirit,Nirvana,grunge; permanent wave; rock
anthropic/claude-3-haiku,20241121213108,Hotel California,The Eagles,country rock
anthropic/claude-3-haiku,20241121213108,Sweet Caroline,Neil Diamond,Unknown
anthropic/claude-3-haiku,20241121213108,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
anthropic/claude-3-haiku,20241121213110,Hello,Adele,Unknown
anthropic/claude-3-haiku,20241121213110,Imagine,John Lennon,classic rock; rock
anthropic/claude-3-haiku,20241121213110,Bohemian Rhapsody,Queen,classic rock; glam rock; rock
anthropic/claude-3-haiku,20241121213110,Stairway to Heaven,Led Zeppelin,album rock; classic rock; hard rock; rock
anthropic/claude-3-haiku,20241121213110,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
anthropic/claude-3-haiku,20241121213110,Redemption Song,Bob Marley,reggae; roots reggae
anthropic/claude-3-haiku,20241121213110,Smells Like Teen Spirit,Nirvana,grunge; permanent wave; rock
anthropic/claude-3-haiku,20241121213110,Hotel California,The Eagles,country rock
anthropic/claude-3-haiku,20241121213110,Billie Jean,Michael Jackson,r&b; soul
anthropic/claude-3-haiku,20241121213110,Wonderwall,Oasis,beatlesque; britpop; madchester; permanent wave; rock
anthropic/claude-3-haiku,20241121213113,Redemption Song,Bob Marley,reggae; roots reggae
anthropic/claude-3-haiku,20241121213113,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
anthropic/claude-3-haiku,20241121213113,Dreams,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
anthropic/claude-3-haiku,20241121213113,Imagine,John Lennon,classic rock; rock
anthropic/claude-3-haiku,20241121213113,Sunshower,Chris Cornell,Unknown
anthropic/claude-3-haiku,20241121213113,Hurt,Johnny Cash,arkansas country; outlaw country; rock
anthropic/claude-3-haiku,20241121213113,Comfortably Numb,Pink Floyd,Unknown
anthropic/claude-3-haiku,20241121213113,One,U2,Unknown
anthropic/claude-3-haiku,20241121213113,Bridge Over Troubled Water,Simon & Garfunkel,Unknown
anthropic/claude-3-haiku,20241121213113,Bohemian Rhapsody,Queen,classic rock; glam rock; rock
anthropic/claude-3-haiku,20241121213115,Redemption Song,Bob Marley,reggae; roots reggae
anthropic/claude-3-haiku,20241121213115,Imagine,John Lennon,classic rock; rock
anthropic/claude-3-haiku,20241121213115,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
anthropic/claude-3-haiku,20241121213115,Bohemian Rhapsody,Queen,classic rock; glam rock; rock
anthropic/claude-3-haiku,20241121213115,Stairway to Heaven,Led Zeppelin,album rock; classic rock; hard rock; rock
anthropic/claude-3-haiku,20241121213115,Waterloo Sunset,The Kinks,Unknown
anthropic/claude-3-haiku,20241121213115,Ain't No Sunshine,Bill Withers,classic soul; funk; quiet storm; soul
anthropic/claude-3-haiku,20241121213115,No One Knows,Queens of the Stone Age,Unknown
anthropic/claude-3-haiku,20241121213115,Hurt,Johnny Cash,arkansas country; outlaw country; rock
anthropic/claude-3-haiku,20241121213115,Perfect Day,Lou Reed,Unknown
anthropic/claude-3-haiku,20241121213118,Hallelujah,Leonard Cohen,canadian singer-songwriter; melancholia; permanent wave; singer-songwriter
anthropic/claude-3-haiku,20241121213118,Imagine,John Lennon,classic rock; rock
anthropic/claude-3-haiku,20241121213118,Perfect,Ed Sheeran,pop; singer-songwriter pop; uk pop
anthropic/claude-3-haiku,20241121213118,Titanium,David Guetta ft. Sia,Unknown
anthropic/claude-3-haiku,20241121213118,Bohemian Rhapsody,Queen,classic rock; glam rock; rock
anthropic/claude-3-haiku,20241121213118,Redemption Song,Bob Marley,reggae; roots reggae
anthropic/claude-3-haiku,20241121213118,For the Beauty of the Earth,John Rutter,Unknown
anthropic/claude-3-haiku,20241121213118,Fly Me to the Moon,Frank Sinatra,Unknown
anthropic/claude-3-haiku,20241121213118,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
anthropic/claude-3-haiku,20241121213118,Evergreen,Barbra Streisand,Unknown
anthropic/claude-3-opus,20241121161002,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3-opus,20241121161002,Walking on Sunshine,Katrina and The Waves,new wave pop
anthropic/claude-3-opus,20241121161002,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3-opus,20241121161002,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
anthropic/claude-3-opus,20241121161002,Don't Stop Me Now,Queen,classic rock; glam rock; rock
anthropic/claude-3-opus,20241121161002,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
anthropic/claude-3-opus,20241121161002,I Gotta Feeling,The Black Eyed Peas,Unknown
anthropic/claude-3-opus,20241121161002,Dancing Queen,ABBA,europop; swedish pop
anthropic/claude-3-opus,20241121161002,Sing,Ed Sheeran,pop; singer-songwriter pop; uk pop
anthropic/claude-3-opus,20241121161002,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
anthropic/claude-3-opus,20241121161016,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3-opus,20241121161016,Walking on Sunshine,Katrina and The Waves,new wave pop
anthropic/claude-3-opus,20241121161016,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3-opus,20241121161016,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
anthropic/claude-3-opus,20241121161016,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
anthropic/claude-3-opus,20241121161016,I Gotta Feeling,The Black Eyed Peas,Unknown
anthropic/claude-3-opus,20241121161016,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
anthropic/claude-3-opus,20241121161016,Shake It Off,Taylor Swift,pop
anthropic/claude-3-opus,20241121161016,Viva La Vida,Coldplay,permanent wave; pop
anthropic/claude-3-opus,20241121161016,Firework,Katy Perry,Unknown
anthropic/claude-3-opus,20241121161029,Walking on Sunshine,Katrina and The Waves,new wave pop
anthropic/claude-3-opus,20241121161029,Don't Stop Me Now,Queen,classic rock; glam rock; rock
anthropic/claude-3-opus,20241121161029,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3-opus,20241121161029,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
anthropic/claude-3-opus,20241121161029,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
anthropic/claude-3-opus,20241121161029,I Got You (I Feel Good),James Brown,funk; soul; vocal jazz
anthropic/claude-3-opus,20241121161029,Dancing Queen,ABBA,europop; swedish pop
anthropic/claude-3-opus,20241121161029,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
anthropic/claude-3-opus,20241121161029,Shake It Off,Taylor Swift,pop
anthropic/claude-3-opus,20241121161029,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
anthropic/claude-3-opus,20241121161040,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3-opus,20241121161040,Walking on Sunshine,Katrina and The Waves,new wave pop
anthropic/claude-3-opus,20241121161040,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3-opus,20241121161040,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
anthropic/claude-3-opus,20241121161040,"Don't Worry, Be Happy",Bobby McFerrin,Unknown
anthropic/claude-3-opus,20241121161040,Uptown Funk,Mark Ronson feat. Bruno Mars,Unknown
anthropic/claude-3-opus,20241121161040,I Got You (I Feel Good),James Brown,funk; soul; vocal jazz
anthropic/claude-3-opus,20241121161040,Dancing Queen,ABBA,europop; swedish pop
anthropic/claude-3-opus,20241121161040,Shake It Off,Taylor Swift,pop
anthropic/claude-3-opus,20241121161040,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
anthropic/claude-3-opus,20241121161053,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3-opus,20241121161053,Walking on Sunshine,Katrina and The Waves,new wave pop
anthropic/claude-3-opus,20241121161053,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
anthropic/claude-3-opus,20241121161053,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3-opus,20241121161053,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
anthropic/claude-3-opus,20241121161053,Dancing Queen,ABBA,europop; swedish pop
anthropic/claude-3-opus,20241121161053,I Got You (I Feel Good),James Brown,funk; soul; vocal jazz
anthropic/claude-3-opus,20241121161053,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
anthropic/claude-3-opus,20241121161053,Stayin' Alive,Bee Gees,Unknown
anthropic/claude-3-opus,20241121161053,Don't Stop Me Now,Queen,classic rock; glam rock; rock
anthropic/claude-3-opus,20241121161104,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
anthropic/claude-3-opus,20241121161104,Walking on Sunshine,Katrina and The Waves,new wave pop
anthropic/claude-3-opus,20241121161104,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3-opus,20241121161104,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
anthropic/claude-3-opus,20241121161104,Don't Stop Me Now,Queen,classic rock; glam rock; rock
anthropic/claude-3-opus,20241121161104,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
anthropic/claude-3-opus,20241121161104,I Got You (I Feel Good),James Brown,funk; soul; vocal jazz
anthropic/claude-3-opus,20241121161104,Ain't No Mountain High Enough,Marvin Gaye & Tammi Terrell,Unknown
anthropic/claude-3-opus,20241121161104,Sing,Ed Sheeran,pop; singer-songwriter pop; uk pop
anthropic/claude-3-opus,20241121161104,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
anthropic/claude-3-opus,20241121161120,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3-opus,20241121161120,Walking on Sunshine,Katrina and The Waves,new wave pop
anthropic/claude-3-opus,20241121161120,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
anthropic/claude-3-opus,20241121161120,I Gotta Feeling,The Black Eyed Peas,Unknown
anthropic/claude-3-opus,20241121161120,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
anthropic/claude-3-opus,20241121161120,Dancing Queen,ABBA,europop; swedish pop
anthropic/claude-3-opus,20241121161120,Shake It Off,Taylor Swift,pop
anthropic/claude-3-opus,20241121161120,I'm a Believer,The Monkees,Unknown
anthropic/claude-3-opus,20241121161120,Don't Stop Me Now,Queen,classic rock; glam rock; rock
anthropic/claude-3-opus,20241121161120,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
anthropic/claude-3-opus,20241121161132,Happy,Pharrell Williams,dance pop; pop
anthropic/claude-3-opus,20241121161132,Walking on Sunshine,Katrina and The Waves,new wave pop
anthropic/claude-3-opus,20241121161132,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
